accuracy,epoch,loss,step,train_accuracy_epoch,validation_accuracy
0.4375,0,1.5065929889678955,8549,,
0.34375,0,1.6161338090896606,8599,,
0.25,0,1.5796183347702026,8649,,
0.25,0,1.7210392951965332,8699,,
0.3125,0,1.543252944946289,8749,,
0.34375,0,1.4953393936157227,8799,,
0.25,0,1.6476256847381592,8849,,
0.3125,0,1.596608281135559,8899,,
0.28125,0,1.6494220495224,8949,,
0.5625,0,1.3069398403167725,8999,,
0.1875,0,1.6114460229873657,9049,,
0.28125,0,1.6552435159683228,9099,,
,0,,9117,,0.3393792510032654
,0,,9117,0.33548587560653687,
0.25,1,1.5301631689071655,9149,,
0.25,1,1.5930399894714355,9199,,
0.3125,1,1.676429033279419,9249,,
0.25,1,1.5670230388641357,9299,,
0.25,1,1.48748779296875,9349,,
0.28125,1,1.5217981338500977,9399,,
0.34375,1,1.5276373624801636,9449,,
0.4375,1,1.5782151222229004,9499,,
0.46875,1,1.5210858583450317,9549,,
0.3125,1,1.651986837387085,9599,,
0.28125,1,1.6083186864852905,9649,,
0.375,1,1.4366199970245361,9699,,
0.28125,1,1.6742901802062988,9749,,
0.3125,1,1.7088916301727295,9799,,
0.1875,1,1.7593793869018555,9849,,
0.21875,1,1.6833134889602661,9899,,
0.40625,1,1.619842290878296,9949,,
0.375,1,1.515733242034912,9999,,
0.21875,1,1.4257398843765259,10049,,
0.375,1,1.4819796085357666,10099,,
0.21875,1,1.5660754442214966,10149,,
0.3125,1,1.5978373289108276,10199,,
0.5,1,1.483979344367981,10249,,
0.25,1,1.793936014175415,10299,,
0.125,1,1.7383642196655273,10349,,
0.34375,1,1.5657892227172852,10399,,
0.28125,1,1.7174897193908691,10449,,
0.15625,1,1.845198154449463,10499,,
0.21875,1,1.7977094650268555,10549,,
0.34375,1,1.5597988367080688,10599,,
0.4375,1,1.4838714599609375,10649,,
0.21875,1,1.8450251817703247,10699,,
0.375,1,1.4405436515808105,10749,,
0.4375,1,1.604009985923767,10799,,
0.34375,1,1.6512290239334106,10849,,
0.28125,1,1.686262607574463,10899,,
0.375,1,1.4554803371429443,10949,,
0.1875,1,1.6009730100631714,10999,,
0.40625,1,1.4029399156570435,11049,,
0.375,1,1.6822595596313477,11099,,
0.34375,1,1.532860279083252,11149,,
0.3125,1,1.5934498310089111,11199,,
0.40625,1,1.4796311855316162,11249,,
0.25,1,1.578444004058838,11299,,
0.25,1,1.7498778104782104,11349,,
0.28125,1,1.507115364074707,11399,,
0.40625,1,1.3976629972457886,11449,,
0.25,1,1.5973715782165527,11499,,
0.25,1,1.6064790487289429,11549,,
0.40625,1,1.6469829082489014,11599,,
0.34375,1,1.6648029088974,11649,,
0.34375,1,1.477051019668579,11699,,
0.59375,1,1.3693426847457886,11749,,
0.15625,1,1.684187412261963,11799,,
0.40625,1,1.4352809190750122,11849,,
0.34375,1,1.6799671649932861,11899,,
0.34375,1,1.6601306200027466,11949,,
0.46875,1,1.4627372026443481,11999,,
0.5,1,1.3905478715896606,12049,,
0.375,1,1.4993168115615845,12099,,
0.25,1,1.6176908016204834,12149,,
0.34375,1,1.5514943599700928,12199,,
0.34375,1,1.6495366096496582,12249,,
0.34375,1,1.5766090154647827,12299,,
0.3125,1,1.7801483869552612,12349,,
0.40625,1,1.533106803894043,12399,,
0.28125,1,1.706895351409912,12449,,
0.40625,1,1.6093709468841553,12499,,
0.25,1,1.6519743204116821,12549,,
0.40625,1,1.5836091041564941,12599,,
0.375,1,1.4911878108978271,12649,,
0.375,1,1.425079107284546,12699,,
0.34375,1,1.5798211097717285,12749,,
0.34375,1,1.6699810028076172,12799,,
0.1875,1,1.7583004236221313,12849,,
0.40625,1,1.4781674146652222,12899,,
0.34375,1,1.702942132949829,12949,,
0.4375,1,1.4875147342681885,12999,,
0.34375,1,1.4989644289016724,13049,,
0.125,1,1.841785192489624,13099,,
0.28125,1,1.6324694156646729,13149,,
0.375,1,1.6719577312469482,13199,,
0.28125,1,1.5220626592636108,13249,,
0.25,1,1.6968823671340942,13299,,
0.53125,1,1.360545039176941,13349,,
0.40625,1,1.4172228574752808,13399,,
0.375,1,1.5449883937835693,13449,,
0.21875,1,1.7032374143600464,13499,,
0.5,1,1.4380449056625366,13549,,
0.1875,1,1.6867824792861938,13599,,
0.375,1,1.571905255317688,13649,,
0.3125,1,1.6073896884918213,13699,,
0.40625,1,1.6614259481430054,13749,,
0.25,1,1.678641676902771,13799,,
0.4375,1,1.2786909341812134,13849,,
0.46875,1,1.4234888553619385,13899,,
0.25,1,1.799710988998413,13949,,
0.375,1,1.5556895732879639,13999,,
0.25,1,1.745808720588684,14049,,
0.375,1,1.609549880027771,14099,,
0.25,1,1.6989235877990723,14149,,
0.375,1,1.4994245767593384,14199,,
0.4375,1,1.4326814413070679,14249,,
0.5,1,1.4642096757888794,14299,,
0.4375,1,1.5799238681793213,14349,,
0.40625,1,1.4593064785003662,14399,,
0.4375,1,1.4925211668014526,14449,,
0.25,1,1.6993530988693237,14499,,
0.4375,1,1.3909275531768799,14549,,
0.34375,1,1.4592926502227783,14599,,
0.3125,1,1.52228581905365,14649,,
0.4375,1,1.4277154207229614,14699,,
0.21875,1,1.7383495569229126,14749,,
0.34375,1,1.591370940208435,14799,,
0.28125,1,1.5836820602416992,14849,,
0.375,1,1.5311378240585327,14899,,
0.21875,1,1.5644727945327759,14949,,
0.28125,1,1.5792022943496704,14999,,
0.34375,1,1.4708962440490723,15049,,
0.40625,1,1.7195281982421875,15099,,
0.3125,1,1.5114434957504272,15149,,
0.375,1,1.4223209619522095,15199,,
0.4375,1,1.4155346155166626,15249,,
0.375,1,1.6277860403060913,15299,,
0.3125,1,1.5164551734924316,15349,,
0.15625,1,1.7722734212875366,15399,,
0.4375,1,1.378469705581665,15449,,
0.34375,1,1.6106843948364258,15499,,
0.25,1,1.6196794509887695,15549,,
0.40625,1,1.4200468063354492,15599,,
0.40625,1,1.484347939491272,15649,,
0.28125,1,1.6341832876205444,15699,,
0.3125,1,1.4855598211288452,15749,,
0.28125,1,1.6895411014556885,15799,,
0.375,1,1.7309659719467163,15849,,
0.4375,1,1.43433678150177,15899,,
0.3125,1,1.5219089984893799,15949,,
0.25,1,1.5787667036056519,15999,,
0.46875,1,1.4260069131851196,16049,,
0.28125,1,1.789017915725708,16099,,
0.21875,1,1.7134370803833008,16149,,
0.4375,1,1.646530270576477,16199,,
0.34375,1,1.4354989528656006,16249,,
0.3125,1,1.6550947427749634,16299,,
0.3125,1,1.642494797706604,16349,,
0.40625,1,1.4710779190063477,16399,,
0.59375,1,1.3197969198226929,16449,,
0.3125,1,1.6580921411514282,16499,,
0.28125,1,1.773621678352356,16549,,
0.375,1,1.3993436098098755,16599,,
0.28125,1,1.5960278511047363,16649,,
0.25,1,1.6751095056533813,16699,,
0.3125,1,1.6088812351226807,16749,,
0.375,1,1.431395411491394,16799,,
0.46875,1,1.3909188508987427,16849,,
0.40625,1,1.5041308403015137,16899,,
0.40625,1,1.3880133628845215,16949,,
0.3125,1,1.8006763458251953,16999,,
0.40625,1,1.4909754991531372,17049,,
0.375,1,1.6818400621414185,17099,,
0.21875,1,1.5554745197296143,17149,,
0.46875,1,1.42586350440979,17199,,
0.40625,1,1.5140833854675293,17249,,
0.34375,1,1.467381238937378,17299,,
0.21875,1,1.7794069051742554,17349,,
0.34375,1,1.556561827659607,17399,,
0.3125,1,1.5181516408920288,17449,,
0.5625,1,1.3507755994796753,17499,,
0.375,1,1.3988360166549683,17549,,
0.34375,1,1.609026551246643,17599,,
0.375,1,1.556091547012329,17649,,
0.3125,1,1.5170427560806274,17699,,
0.34375,1,1.5655361413955688,17749,,
0.53125,1,1.4391909837722778,17799,,
0.40625,1,1.47311270236969,17849,,
0.28125,1,1.5722651481628418,17899,,
0.3125,1,1.6808218955993652,17949,,
0.28125,1,1.520609974861145,17999,,
0.375,1,1.5807182788848877,18049,,
0.21875,1,1.5676062107086182,18099,,
0.1875,1,1.6255639791488647,18149,,
0.4375,1,1.5341367721557617,18199,,
,1,,18235,,0.3393792510032654
,1,,18235,0.3344361484050751,
0.34375,2,1.6793419122695923,18249,,
0.21875,2,1.5975751876831055,18299,,
0.25,2,1.6711078882217407,18349,,
0.34375,2,1.6423611640930176,18399,,
0.34375,2,1.6320823431015015,18449,,
0.34375,2,1.605891227722168,18499,,
0.1875,2,1.8027364015579224,18549,,
0.375,2,1.5369813442230225,18599,,
0.4375,2,1.5650091171264648,18649,,
0.34375,2,1.5721824169158936,18699,,
0.3125,2,1.608425259590149,18749,,
0.34375,2,1.5048764944076538,18799,,
0.3125,2,1.4912080764770508,18849,,
0.46875,2,1.6461632251739502,18899,,
0.53125,2,1.4833118915557861,18949,,
0.375,2,1.592538595199585,18999,,
0.34375,2,1.4518903493881226,19049,,
0.34375,2,1.7312345504760742,19099,,
0.375,2,1.5335361957550049,19149,,
0.40625,2,1.4883300065994263,19199,,
0.25,2,1.6143085956573486,19249,,
0.375,2,1.6118957996368408,19299,,
0.34375,2,1.5878612995147705,19349,,
0.40625,2,1.4503840208053589,19399,,
0.375,2,1.4550420045852661,19449,,
0.40625,2,1.5516377687454224,19499,,
0.34375,2,1.4820901155471802,19549,,
0.34375,2,1.5565589666366577,19599,,
0.46875,2,1.5844306945800781,19649,,
0.25,2,1.6302324533462524,19699,,
0.5625,2,1.4831604957580566,19749,,
0.4375,2,1.465019702911377,19799,,
0.40625,2,1.6111955642700195,19849,,
0.4375,2,1.5002460479736328,19899,,
0.25,2,1.6420819759368896,19949,,
0.375,2,1.5380829572677612,19999,,
0.28125,2,1.4763187170028687,20049,,
0.34375,2,1.4757903814315796,20099,,
0.21875,2,1.6188210248947144,20149,,
0.21875,2,1.8407448530197144,20199,,
0.3125,2,1.510633945465088,20249,,
0.375,2,1.5462883710861206,20299,,
0.375,2,1.4885481595993042,20349,,
0.40625,2,1.4116519689559937,20399,,
0.1875,2,1.5797518491744995,20449,,
0.28125,2,1.2990881204605103,20499,,
0.25,2,1.753932237625122,20549,,
0.4375,2,1.5057696104049683,20599,,
0.40625,2,1.5143803358078003,20649,,
0.1875,2,1.6746543645858765,20699,,
0.21875,2,1.6693650484085083,20749,,
0.40625,2,1.4490368366241455,20799,,
0.34375,2,1.6003808975219727,20849,,
0.53125,2,1.4692983627319336,20899,,
0.40625,2,1.4000962972640991,20949,,
0.3125,2,1.6034280061721802,20999,,
0.4375,2,1.7160558700561523,21049,,
0.25,2,1.7053260803222656,21099,,
0.40625,2,1.5162396430969238,21149,,
0.34375,2,1.6604342460632324,21199,,
0.3125,2,1.5122097730636597,21249,,
0.34375,2,1.6296813488006592,21299,,
0.34375,2,1.6075776815414429,21349,,
0.34375,2,1.4023116827011108,21399,,
0.25,2,1.6327728033065796,21449,,
0.40625,2,1.6380678415298462,21499,,
0.34375,2,1.5122766494750977,21549,,
0.4375,2,1.6763157844543457,21599,,
0.375,2,1.5944055318832397,21649,,
0.21875,2,1.6697725057601929,21699,,
0.28125,2,1.4528440237045288,21749,,
0.28125,2,1.766576886177063,21799,,
0.1875,2,1.6387869119644165,21849,,
0.3125,2,1.76534104347229,21899,,
0.21875,2,1.6031330823898315,21949,,
0.28125,2,1.7390331029891968,21999,,
0.28125,2,1.666172981262207,22049,,
0.34375,2,1.5842852592468262,22099,,
0.375,2,1.5983819961547852,22149,,
0.375,2,1.48304283618927,22199,,
0.21875,2,1.513177752494812,22249,,
0.40625,2,1.5700877904891968,22299,,
0.34375,2,1.5507030487060547,22349,,
0.4375,2,1.4324647188186646,22399,,
0.3125,2,1.5608761310577393,22449,,
0.375,2,1.4912179708480835,22499,,
0.40625,2,1.6050050258636475,22549,,
0.3125,2,1.6050900220870972,22599,,
0.125,2,1.7799774408340454,22649,,
0.34375,2,1.5865280628204346,22699,,
0.34375,2,1.5255390405654907,22749,,
0.28125,2,1.5993099212646484,22799,,
0.4375,2,1.5535184144973755,22849,,
0.4375,2,1.4634283781051636,22899,,
0.1875,2,1.7052875757217407,22949,,
0.1875,2,1.5606588125228882,22999,,
0.34375,2,1.6221669912338257,23049,,
0.375,2,1.4748814105987549,23099,,
0.34375,2,1.6110780239105225,23149,,
0.3125,2,1.710235834121704,23199,,
0.3125,2,1.6605137586593628,23249,,
0.375,2,1.564812421798706,23299,,
0.25,2,1.7696906328201294,23349,,
0.375,2,1.4674675464630127,23399,,
0.21875,2,1.5018703937530518,23449,,
0.3125,2,1.5133893489837646,23499,,
0.46875,2,1.474366307258606,23549,,
0.375,2,1.6491427421569824,23599,,
0.28125,2,1.5297868251800537,23649,,
0.46875,2,1.3402867317199707,23699,,
0.34375,2,1.5886465311050415,23749,,
0.4375,2,1.6319559812545776,23799,,
0.21875,2,1.8115227222442627,23849,,
0.3125,2,1.6922218799591064,23899,,
0.40625,2,1.5710610151290894,23949,,
0.21875,2,1.6353875398635864,23999,,
0.28125,2,1.538682460784912,24049,,
0.3125,2,1.479966402053833,24099,,
0.28125,2,1.6918665170669556,24149,,
0.28125,2,1.570513367652893,24199,,
0.34375,2,1.5838371515274048,24249,,
0.1875,2,1.6589235067367554,24299,,
0.34375,2,1.493640661239624,24349,,
0.375,2,1.6156846284866333,24399,,
0.375,2,1.58163321018219,24449,,
0.3125,2,1.6052390336990356,24499,,
0.375,2,1.6156631708145142,24549,,
0.34375,2,1.6553955078125,24599,,
0.40625,2,1.5050114393234253,24649,,
0.34375,2,1.5747778415679932,24699,,
0.28125,2,1.73590087890625,24749,,
0.28125,2,1.554416298866272,24799,,
0.28125,2,1.5438528060913086,24849,,
0.3125,2,1.4835301637649536,24899,,
0.25,2,1.6769506931304932,24949,,
0.1875,2,1.7266204357147217,24999,,
0.3125,2,1.5993703603744507,25049,,
0.46875,2,1.484041690826416,25099,,
0.34375,2,1.4813365936279297,25149,,
0.40625,2,1.5423688888549805,25199,,
0.3125,2,1.5219788551330566,25249,,
0.28125,2,1.7218778133392334,25299,,
0.375,2,1.4897836446762085,25349,,
0.3125,2,1.6493775844573975,25399,,
0.15625,2,1.749812364578247,25449,,
0.4375,2,1.4282222986221313,25499,,
0.375,2,1.5563195943832397,25549,,
0.1875,2,1.8067653179168701,25599,,
0.375,2,1.435153603553772,25649,,
0.40625,2,1.5832487344741821,25699,,
0.1875,2,1.5684423446655273,25749,,
0.40625,2,1.6273585557937622,25799,,
0.34375,2,1.5455089807510376,25849,,
0.40625,2,1.5214786529541016,25899,,
0.375,2,1.521773099899292,25949,,
0.4375,2,1.5083131790161133,25999,,
0.4375,2,1.6110563278198242,26049,,
0.375,2,1.4618308544158936,26099,,
0.3125,2,1.557542324066162,26149,,
0.375,2,1.7248961925506592,26199,,
0.375,2,1.4848464727401733,26249,,
0.21875,2,1.6384168863296509,26299,,
0.25,2,1.6235167980194092,26349,,
0.40625,2,1.4592164754867554,26399,,
0.375,2,1.4286526441574097,26449,,
0.34375,2,1.6185303926467896,26499,,
0.375,2,1.606507420539856,26549,,
0.46875,2,1.415392279624939,26599,,
0.46875,2,1.576326847076416,26649,,
0.375,2,1.5965521335601807,26699,,
0.25,2,1.7383732795715332,26749,,
0.34375,2,1.4741917848587036,26799,,
0.40625,2,1.4350018501281738,26849,,
0.3125,2,1.4851441383361816,26899,,
0.21875,2,1.3886139392852783,26949,,
0.28125,2,1.6674046516418457,26999,,
0.3125,2,1.4925286769866943,27049,,
0.46875,2,1.6512126922607422,27099,,
0.3125,2,1.7164924144744873,27149,,
0.25,2,1.756927728652954,27199,,
0.40625,2,1.621787428855896,27249,,
0.28125,2,1.5685536861419678,27299,,
0.375,2,1.5251959562301636,27349,,
,2,,27353,,0.3388674259185791
,2,,27353,0.3341578543186188,
